Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
50,1673579771483,13/01/2023 03:16:11,1673579771289,-5,12/01/2023 22:16:11,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,8,6,Transition,Zone1,timelimit_screen,16.749000000003434,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
51,1673579771807,13/01/2023 03:16:11,1673579771740,-5,12/01/2023 22:16:11,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,1,Screen 1,fixation,fixation,452.22299999999814,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
52,1673579771942,13/01/2023 03:16:11,1673579771764,-5,12/01/2023 22:16:11,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone1,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
53,1673579771942,13/01/2023 03:16:11,1673579771764,-5,12/01/2023 22:16:11,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone2,content_web_audio,1.8999999994412065,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
54,1673579774881,13/01/2023 03:16:14,1673579774810,-5,12/01/2023 22:16:14,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone4,response_button_text,3046.5999999996275,,,u,1,1,0,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
55,1673579775682,13/01/2023 03:16:15,1673579775616,-5,12/01/2023 22:16:15,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,3,Correct,advancementZone,continue_button,792.2000000001863,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
56,1673579775825,13/01/2023 03:16:15,1673579775627,-5,12/01/2023 22:16:15,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,6,Transition,Zone1,timelimit_screen,16.74899999999616,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
57,1673579776136,13/01/2023 03:16:16,1673579776078,-5,12/01/2023 22:16:16,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,1,Screen 1,fixation,fixation,452.2230000000054,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
58,1673579776296,13/01/2023 03:16:16,1673579776101,-5,12/01/2023 22:16:16,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,2,Screen 2,Zone1,content_web_audio,1.699999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
59,1673579776296,13/01/2023 03:16:16,1673579776102,-5,12/01/2023 22:16:16,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,2,Screen 2,Zone2,content_web_audio,2.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
60,1673579777711,13/01/2023 03:16:17,1673579777644,-5,12/01/2023 22:16:17,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,2,Screen 2,Zone4,response_button_text,1544.199999999255,,,u,1,1,0,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
61,1673579778517,13/01/2023 03:16:18,1673579778455,-5,12/01/2023 22:16:18,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,3,Correct,advancementZone,continue_button,800.7999999998137,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
62,1673579778669,13/01/2023 03:16:18,1673579778465,-5,12/01/2023 22:16:18,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,6,Transition,Zone1,timelimit_screen,16.74899999999616,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
63,1673579778669,13/01/2023 03:16:18,1673579778468,-5,12/01/2023 22:16:18,92237,23,task-43kc,,26357816,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Test Run,15,Block 6-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,65127,,,,,0,1,0,,,,,,,,,,,,,,,
1,1674022655166,18/01/2023 06:17:35,1674022654997,-8,17/01/2023 22:17:34,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1674022686716,18/01/2023 06:18:06,1674022686627,-8,17/01/2023 22:18:06,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31572,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1674022687170,18/01/2023 06:18:07,1674022687065,-8,17/01/2023 22:18:07,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,1,Screen 1,fixation,fixation,446,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
4,1674022687332,18/01/2023 06:18:07,1674022687102,-8,17/01/2023 22:18:07,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
5,1674022687332,18/01/2023 06:18:07,1674022687103,-8,17/01/2023 22:18:07,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,Zone2,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
6,1674022698035,18/01/2023 06:18:18,1674022697945,-8,17/01/2023 22:18:17,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
7,1674022698199,18/01/2023 06:18:18,1674022698008,-8,17/01/2023 22:18:18,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,Zone1,content_web_audio,1.0000000000002274,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
8,1674022698199,18/01/2023 06:18:18,1674022698008,-8,17/01/2023 22:18:18,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,Zone2,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
9,1674022700634,18/01/2023 06:18:20,1674022700546,-8,17/01/2023 22:18:20,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,Zone8,response_button_text,2538.9999999999995,,,a,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
10,1674022703963,18/01/2023 06:18:23,1674022703864,-8,17/01/2023 22:18:23,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,4,Incorrect,advancementZone,continue_button,3310.9999999999995,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
11,1674022704142,18/01/2023 06:18:24,1674022703879,-8,17/01/2023 22:18:23,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,1,6,Transition,Zone1,timelimit_screen,28,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
12,1674022704427,18/01/2023 06:18:24,1674022704333,-8,17/01/2023 22:18:24,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,1,Screen 1,fixation,fixation,455,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
13,1674022704597,18/01/2023 06:18:24,1674022704368,-8,17/01/2023 22:18:24,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,2,Screen 2,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
14,1674022704597,18/01/2023 06:18:24,1674022704369,-8,17/01/2023 22:18:24,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,2,Screen 2,Zone2,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
15,1674022707335,18/01/2023 06:18:27,1674022707244,-8,17/01/2023 22:18:27,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,2,Screen 2,Zone4,response_button_text,2877,,,u,1,1,0,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
16,1674022710347,18/01/2023 06:18:30,1674022710246,-8,17/01/2023 22:18:30,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,3,Correct,advancementZone,continue_button,2985,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
17,1674022710509,18/01/2023 06:18:30,1674022710257,-8,17/01/2023 22:18:30,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,2,6,Transition,Zone1,timelimit_screen,24,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
18,1674022710791,18/01/2023 06:18:30,1674022710700,-8,17/01/2023 22:18:30,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,1,Screen 1,fixation,fixation,443,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
19,1674022710951,18/01/2023 06:18:30,1674022710731,-8,17/01/2023 22:18:30,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
20,1674022710951,18/01/2023 06:18:30,1674022710733,-8,17/01/2023 22:18:30,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,2,Screen 2,Zone2,content_web_audio,5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
21,1674022714392,18/01/2023 06:18:34,1674022714304,-8,17/01/2023 22:18:34,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,2,Screen 2,Zone8,response_button_text,3574,,,a,1,1,0,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
22,1674022716124,18/01/2023 06:18:36,1674022716022,-8,17/01/2023 22:18:36,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,3,Correct,advancementZone,continue_button,1700.9999999999964,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
23,1674022716311,18/01/2023 06:18:36,1674022716035,-8,17/01/2023 22:18:36,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,3,6,Transition,Zone1,timelimit_screen,34,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
24,1674022716578,18/01/2023 06:18:36,1674022716484,-8,17/01/2023 22:18:36,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,1,Screen 1,fixation,fixation,449,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
25,1674022716750,18/01/2023 06:18:36,1674022716513,-8,17/01/2023 22:18:36,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
26,1674022716750,18/01/2023 06:18:36,1674022716514,-8,17/01/2023 22:18:36,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone2,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
27,1674022718698,18/01/2023 06:18:38,1674022718604,-8,17/01/2023 22:18:38,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone7,response_button_text,2093,,,e,1,1,0,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
28,1674022720633,18/01/2023 06:18:40,1674022720547,-8,17/01/2023 22:18:40,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,3,Correct,advancementZone,continue_button,1932.0000000000036,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
29,1674022720818,18/01/2023 06:18:40,1674022720559,-8,17/01/2023 22:18:40,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,6,Transition,Zone1,timelimit_screen,25,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
30,1674022721103,18/01/2023 06:18:41,1674022721018,-8,17/01/2023 22:18:41,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,1,Screen 1,fixation,fixation,458,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
31,1674022721290,18/01/2023 06:18:41,1674022721046,-8,17/01/2023 22:18:41,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
32,1674022721290,18/01/2023 06:18:41,1674022721048,-8,17/01/2023 22:18:41,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,2,Screen 2,Zone2,content_web_audio,3.999999999996362,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
33,1674022722732,18/01/2023 06:18:42,1674022722646,-8,17/01/2023 22:18:42,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,2,Screen 2,Zone6,response_button_text,1600.9999999999964,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
34,1674022724563,18/01/2023 06:18:44,1674022724464,-8,17/01/2023 22:18:44,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,3,Correct,advancementZone,continue_button,1811,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
35,1674022724726,18/01/2023 06:18:44,1674022724476,-8,17/01/2023 22:18:44,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,5,6,Transition,Zone1,timelimit_screen,25,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
36,1674022725011,18/01/2023 06:18:45,1674022724918,-8,17/01/2023 22:18:44,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,6,1,Screen 1,fixation,fixation,442,,,,,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
37,1674022725177,18/01/2023 06:18:45,1674022724949,-8,17/01/2023 22:18:44,92237,23,task-43kc,,26452291,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,6,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
