Filename,Subject,Vowel,F1_50,Z_F1_50,F2_50,Z_F2_50,F3_50,Z_F3_50,F4,Z_F4
i_subj76_m_quito_367,subj76,i,234.32564319560015,-2.7454716305188893,2282.6829679217626,0.1645459417939801,3334.1854299184974,1.649672264211981,3670.3195016655022,1.6370992536751046
a_subj46_f_bate_87,subj46,a,633.7864981667022,-3.2204206279339553,853.6975896280662,-3.2630576773290016,1471.7604852006605,-2.525138599462078,2011.538757131147,-2.444507284013723
a_subj15_m_saco_129,subj15,a,428.19410827579645,-3.539177083606952,810.9477935447738,-3.54964533471768,1324.602258302657,-3.6679787499374306,1540.674063853526,-3.655402591319787
i_subj60_m_pisa_107,subj60,i,276.3680609562984,-0.5821029843274336,2041.2457477120124,-1.64102481377826,3197.66397395833,2.003895421025395,4065.2676240507726,3.3233368145105504
a_subj39_f_seco_70,subj39,a,490.3309350607571,-3.01813734875663,757.6556024757479,-2.5967427806218057,1379.4128910392851,-1.8262897092900572,1962.0311700800405,-2.2920822424639775
i_subj39_f_quite_196,subj39,i,273.45856568165067,-2.397776234229272,553.2692960212905,-2.5595110238399834,1143.6010696148717,-2.5649421158566814,1990.0186302466016,-2.4620013489503987
i_subj7_f_pica_283,subj7,i,441.3420798509273,2.8131788797642265,2774.5421169221677,1.4864893156721575,3466.32837957234,1.4284511530435298,4356.107468802767,1.3310994017552817
o_subj23_f_cosa_48,subj23,o,517.1155800754473,-1.0824574152661668,1089.6827991754287,-0.10092169120374794,3020.4517182643694,-0.872362980339689,4386.25403220236,3.1207756328643934
a_subj42_f_bate_306,subj42,a,391.0773571449934,-2.5252844222331836,878.5638845552237,-2.187510355242745,1378.843866484651,-2.765566803887345,2007.776453010977,-2.873496747237392
e_subj17_f_veto_239,subj17,e,634.0029042822076,0.23246052272852047,827.6207111460245,-2.0764173494139255,1560.7736182637968,-2.677048092579114,1927.6000851131423,-2.506090522689193
i_subj49_f_quita_152,subj49,i,238.61233081730867,-1.7807244900226402,524.7990014033406,-2.5023695729760838,1778.4295829808252,-2.3631205819297776,2495.648214053453,-2.6193673995329063
i_subj53_m_quite_53,subj53,i,256.28693056588196,-0.6064265888025019,2553.175108040953,1.0885382703351525,3651.5062460063286,2.885079771944271,4100.635201644542,0.8400343583637762
e_subj59_m_bota_101,subj59,e,490.6493448313463,-0.946839630526151,983.559442781862,-3.6270693319791936,2398.9549811434517,-1.5425567699127076,3063.6682717008543,-2.6972500327878057
i_subj10_f_quito_128,subj10,i,2838.0171152231496,2.906486442543077,2843.634451156012,0.33610821624632115,2647.0805624562245,-1.1265762121000904,2498.590986905142,-1.833650002838063
o_subj62_m_toque_259,subj62,o,449.91418299940966,-0.5462160824662693,1301.5102183183344,2.566738868954058,2372.293051301623,-1.4586316384963587,3130.561446843364,-1.8607126477779443
o_subj8_f_cosa_253,subj8,o,412.0955128696115,-1.580641956887196,786.4360930900418,-1.346886129354597,1031.1755676131982,-2.5292457948233533,2305.8435868361566,-2.99542986276484
i_subj68_m_quite_274,subj68,i,292.0310429647802,-1.4489038892089616,770.7404922172349,-3.480745183755398,1501.05887589765,-3.4495602781318384,2343.528052880531,-3.1460028271854212
i_subj44_f_quite_197,subj44,i,237.36626882453336,-2.3207572434355197,450.37269801327176,-2.5485740155453915,1048.0264981739426,-2.8149707627385956,1933.5760616086775,-2.8030282852998356
e_subj24_m_vete_99,subj24,e,433.02410614996666,-2.9350081997056914,529.0972898105122,-3.6847639957948,1591.1571913879804,-3.6290031091684227,1737.450733705901,-3.6292047043902453
u_subj7_f_cuco_95,subj7,u,291.30222551113883,1.3674814246182738,716.9496285030008,3.0477421541193124,1878.81439641473,3.1851447551676437,2685.675646370869,3.4159971861026404
u_subj59_m_cura_125,subj59,u,359.58201597799587,1.6871393657935396,2242.285245854083,3.401991351585811,3472.93460015964,2.7966857322154985,4333.962610486758,2.2400409460855286
e_subj12_f_seco_143,subj12,e,721.3382685874022,2.8683460737779347,2153.7244437468858,-0.2179335204932047,3471.1143440568176,2.9177858087758874,4146.232154975259,-0.09623280655938463
i_subj4_f_viso_52,subj4,i,291.6446295143809,-3.4254184536377266,572.8480802779969,-3.308730482849015,1594.3381118406437,-3.419177633359367,2592.0999953287223,-3.0562926244876865
u_subj24_m_cuco_123,subj24,u,509.7082628269922,2.725288940330623,2378.7048315363677,2.380117776395214,3221.148266437862,1.3534674770095008,4134.439506523105,1.930299358471687
a_subj34_f_vara_241,subj34,a,650.8299606453562,-2.978816454584354,954.149443540576,-2.6019738594429267,1488.1546332218252,-3.658692596164367,2771.206136229789,-2.359215889763705
u_subj76_m_supo_127,subj76,u,297.94382246519723,-1.0236626625251763,1396.5538557733792,2.090083865330753,3589.7124740619365,3.5697751813468366,3741.260530493222,2.384755231202264
o_subj43_f_bota_40,subj43,o,229.30834044896903,-3.3099725065224095,1191.1745304692831,0.023628680286597196,2721.0404051710984,-2.2000402744618737,3829.678245748327,-1.3007638400267598
o_subj7_f_toca_193,subj7,o,500.6711129709698,-0.11714130976938719,940.9847879520568,0.03352260053734483,2528.646307316652,-2.5109096502838026,3336.237261868994,-1.7250865852761668
e_subj27_f_peca_259,subj27,e,447.7553210062966,-2.6276858463989514,586.3846531722567,-3.4787872780052287,1779.9367575421638,-2.8116019906977656,2467.0647541304243,-2.1821960407434084
i_subj45_f_pico_26,subj45,i,295.5721462387465,-0.6940584217234403,415.2993021844851,-2.504781190654149,1577.5534691499463,-2.3175147767078554,2447.4581928321254,-2.4038960681062336
a_subj68_m_baso_94,subj68,a,744.0211985621246,-0.6403231291313369,1228.3313010934637,-1.4111920250276804,1464.57197000395,-2.547114212571022,2536.1570998740262,-2.3127577719596832
i_subj56_m_quite_181,subj56,i,3568.2029217040617,3.7493071270800855,3604.456421994512,3.676816349286832,3385.991460047995,2.2802949475698098,3208.0652202141487,-1.7216509420940382
i_subj65_m_pite_453,subj65,i,165.8425501827587,-2.5487993477546502,2207.374732066287,0.7235751041529964,2641.6989747189455,0.8894523807189632,3579.6731732021058,0.9950330843808879
