Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
422,1.66613E+12,18/10/2022 21:21:32,1.66613E+12,-7,18/10/2022 14:21:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,49,84,2,Screen 1,Zone5,response_button_text,1377.7,null,,e,1,1,0,0,null,null,FALSE,,1,Trial (Noise),e_subj29_m_vete_110.wav,Babble_060.wav,e,8-A,noise,subj29,m,vete,110
423,1.66613E+12,18/10/2022 21:21:33,1.66613E+12,-7,18/10/2022 14:21:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,16,85,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),a_subj28_f_vato_225.wav,Babble_121.wav,a,8-A,noise,subj28,f,vato,225
424,1.66613E+12,18/10/2022 21:21:33,1.66613E+12,-7,18/10/2022 14:21:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,16,85,2,Screen 1,Zone6,content_web_audio,2.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj28_f_vato_225.wav,Babble_121.wav,a,8-A,noise,subj28,f,vato,225
425,1.66613E+12,18/10/2022 21:21:33,1.66613E+12,-7,18/10/2022 14:21:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,16,85,2,Screen 1,Zone8,content_web_audio,3.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj28_f_vato_225.wav,Babble_121.wav,a,8-A,noise,subj28,f,vato,225
426,1.66613E+12,18/10/2022 21:21:33,1.66613E+12,-7,18/10/2022 14:21:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,16,85,2,Screen 1,Zone7,content_web_audio,4.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj28_f_vato_225.wav,Babble_121.wav,a,8-A,noise,subj28,f,vato,225
427,1.66613E+12,18/10/2022 21:21:34,1.66613E+12,-7,18/10/2022 14:21:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,16,85,2,Screen 1,Zone1,response_button_text,1634.1,null,,a,1,1,0,0,null,null,FALSE,,1,Trial (Noise),a_subj28_f_vato_225.wav,Babble_121.wav,a,8-A,noise,subj28,f,vato,225
428,1.66613E+12,18/10/2022 21:21:35,1.66613E+12,-7,18/10/2022 14:21:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,81,86,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj37_f_pico_226.wav,Babble_058.wav,i,8-A,noise,subj37,f,pico,226
429,1.66613E+12,18/10/2022 21:21:35,1.66613E+12,-7,18/10/2022 14:21:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,81,86,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj37_f_pico_226.wav,Babble_058.wav,i,8-A,noise,subj37,f,pico,226
430,1.66613E+12,18/10/2022 21:21:35,1.66613E+12,-7,18/10/2022 14:21:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,81,86,2,Screen 1,Zone8,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj37_f_pico_226.wav,Babble_058.wav,i,8-A,noise,subj37,f,pico,226
431,1.66613E+12,18/10/2022 21:21:35,1.66613E+12,-7,18/10/2022 14:21:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,81,86,2,Screen 1,Zone7,content_web_audio,3.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj37_f_pico_226.wav,Babble_058.wav,i,8-A,noise,subj37,f,pico,226
432,1.66613E+12,18/10/2022 21:21:36,1.66613E+12,-7,18/10/2022 14:21:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,81,86,2,Screen 1,Zone4,response_button_text,1446.7,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj37_f_pico_226.wav,Babble_058.wav,i,8-A,noise,subj37,f,pico,226
433,1.66613E+12,18/10/2022 21:21:36,1.66613E+12,-7,18/10/2022 14:21:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,176,87,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj6_f_tusa_197.wav,Babble_064.wav,u,8-A,noise,subj6,f,tusa,197
434,1.66613E+12,18/10/2022 21:21:37,1.66613E+12,-7,18/10/2022 14:21:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,176,87,2,Screen 1,Zone6,content_web_audio,1.9,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_tusa_197.wav,Babble_064.wav,u,8-A,noise,subj6,f,tusa,197
435,1.66613E+12,18/10/2022 21:21:37,1.66613E+12,-7,18/10/2022 14:21:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,176,87,2,Screen 1,Zone8,content_web_audio,2.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_tusa_197.wav,Babble_064.wav,u,8-A,noise,subj6,f,tusa,197
436,1.66613E+12,18/10/2022 21:21:37,1.66613E+12,-7,18/10/2022 14:21:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,176,87,2,Screen 1,Zone7,content_web_audio,3.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj6_f_tusa_197.wav,Babble_064.wav,u,8-A,noise,subj6,f,tusa,197
437,1.66613E+12,18/10/2022 21:21:38,1.66613E+12,-7,18/10/2022 14:21:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,176,87,2,Screen 1,Zone2,response_button_text,1569.9,null,,u,1,1,0,0,null,null,FALSE,,1,Trial (Noise),u_subj6_f_tusa_197.wav,Babble_064.wav,u,8-A,noise,subj6,f,tusa,197
438,1.66613E+12,18/10/2022 21:21:38,1.66613E+12,-7,18/10/2022 14:21:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,6,88,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),a_subj18_f_vato_90.wav,Babble_156.wav,a,8-A,noise,subj18,f,vato,90
439,1.66613E+12,18/10/2022 21:21:39,1.66613E+12,-7,18/10/2022 14:21:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,6,88,2,Screen 1,Zone6,content_web_audio,1.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj18_f_vato_90.wav,Babble_156.wav,a,8-A,noise,subj18,f,vato,90
440,1.66613E+12,18/10/2022 21:21:39,1.66613E+12,-7,18/10/2022 14:21:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,6,88,2,Screen 1,Zone8,content_web_audio,2.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj18_f_vato_90.wav,Babble_156.wav,a,8-A,noise,subj18,f,vato,90
441,1.66613E+12,18/10/2022 21:21:39,1.66613E+12,-7,18/10/2022 14:21:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,6,88,2,Screen 1,Zone7,content_web_audio,3.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj18_f_vato_90.wav,Babble_156.wav,a,8-A,noise,subj18,f,vato,90
442,1.66613E+12,18/10/2022 21:21:40,1.66613E+12,-7,18/10/2022 14:21:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,6,88,2,Screen 1,Zone1,response_button_text,1698.2,null,,a,1,1,0,0,null,null,FALSE,,1,Trial (Noise),a_subj18_f_vato_90.wav,Babble_156.wav,a,8-A,noise,subj18,f,vato,90
443,1.66613E+12,18/10/2022 21:21:40,1.66613E+12,-7,18/10/2022 14:21:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,8,89,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),a_subj6_f_bate_152.wav,Babble_193.wav,a,8-A,noise,subj6,f,bate,152
444,1.66613E+12,18/10/2022 21:21:41,1.66613E+12,-7,18/10/2022 14:21:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,8,89,2,Screen 1,Zone6,content_web_audio,1.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_bate_152.wav,Babble_193.wav,a,8-A,noise,subj6,f,bate,152
445,1.66613E+12,18/10/2022 21:21:41,1.66613E+12,-7,18/10/2022 14:21:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,8,89,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_bate_152.wav,Babble_193.wav,a,8-A,noise,subj6,f,bate,152
446,1.66613E+12,18/10/2022 21:21:41,1.66613E+12,-7,18/10/2022 14:21:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,8,89,2,Screen 1,Zone7,content_web_audio,3.300000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_bate_152.wav,Babble_193.wav,a,8-A,noise,subj6,f,bate,152
447,1.66613E+12,18/10/2022 21:21:42,1.66613E+12,-7,18/10/2022 14:21:41,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,8,89,2,Screen 1,Zone1,response_button_text,2076.9,null,,a,1,1,0,0,null,null,FALSE,,1,Trial (Noise),a_subj6_f_bate_152.wav,Babble_193.wav,a,8-A,noise,subj6,f,bate,152
448,1.66613E+12,18/10/2022 21:21:43,1.66613E+12,-7,18/10/2022 14:21:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,147,90,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj24_m_toco_135.wav,Babble_130.wav,o,8-A,noise,subj24,m,toco,135
449,1.66613E+12,18/10/2022 21:21:44,1.66613E+12,-7,18/10/2022 14:21:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,147,90,2,Screen 1,Zone6,content_web_audio,2,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj24_m_toco_135.wav,Babble_130.wav,o,8-A,noise,subj24,m,toco,135
450,1.66613E+12,18/10/2022 21:21:44,1.66613E+12,-7,18/10/2022 14:21:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,147,90,2,Screen 1,Zone8,content_web_audio,2.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj24_m_toco_135.wav,Babble_130.wav,o,8-A,noise,subj24,m,toco,135
451,1.66613E+12,18/10/2022 21:21:44,1.66613E+12,-7,18/10/2022 14:21:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,147,90,2,Screen 1,Zone7,content_web_audio,3.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj24_m_toco_135.wav,Babble_130.wav,o,8-A,noise,subj24,m,toco,135
452,1.66613E+12,18/10/2022 21:21:45,1.66613E+12,-7,18/10/2022 14:21:43,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,147,90,2,Screen 1,Zone3,response_button_text,1805.8,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj24_m_toco_135.wav,Babble_130.wav,o,8-A,noise,subj24,m,toco,135
453,1.66613E+12,18/10/2022 21:21:45,1.66613E+12,-7,18/10/2022 14:21:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,93,91,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj42_f_pisa_158.wav,Babble_161.wav,i,8-A,noise,subj42,f,pisa,158
454,1.66613E+12,18/10/2022 21:21:45,1.66613E+12,-7,18/10/2022 14:21:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,93,91,2,Screen 1,Zone6,content_web_audio,1.600000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj42_f_pisa_158.wav,Babble_161.wav,i,8-A,noise,subj42,f,pisa,158
455,1.66613E+12,18/10/2022 21:21:45,1.66613E+12,-7,18/10/2022 14:21:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,93,91,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj42_f_pisa_158.wav,Babble_161.wav,i,8-A,noise,subj42,f,pisa,158
456,1.66613E+12,18/10/2022 21:21:45,1.66613E+12,-7,18/10/2022 14:21:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,93,91,2,Screen 1,Zone7,content_web_audio,3.300000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj42_f_pisa_158.wav,Babble_161.wav,i,8-A,noise,subj42,f,pisa,158
457,1.66613E+12,18/10/2022 21:21:46,1.66613E+12,-7,18/10/2022 14:21:45,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,93,91,2,Screen 1,Zone4,response_button_text,1373.1,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj42_f_pisa_158.wav,Babble_161.wav,i,8-A,noise,subj42,f,pisa,158
458,1.66613E+12,18/10/2022 21:21:47,1.66613E+12,-7,18/10/2022 14:21:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,150,92,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj77_m_coro_137.wav,Babble_167.wav,o,8-A,noise,subj77,m,coro,137
459,1.66613E+12,18/10/2022 21:21:47,1.66613E+12,-7,18/10/2022 14:21:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,150,92,2,Screen 1,Zone6,content_web_audio,1.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj77_m_coro_137.wav,Babble_167.wav,o,8-A,noise,subj77,m,coro,137
460,1.66613E+12,18/10/2022 21:21:47,1.66613E+12,-7,18/10/2022 14:21:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,150,92,2,Screen 1,Zone8,content_web_audio,2.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj77_m_coro_137.wav,Babble_167.wav,o,8-A,noise,subj77,m,coro,137
461,1.66613E+12,18/10/2022 21:21:47,1.66613E+12,-7,18/10/2022 14:21:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,150,92,2,Screen 1,Zone7,content_web_audio,3.199999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj77_m_coro_137.wav,Babble_167.wav,o,8-A,noise,subj77,m,coro,137
462,1.66613E+12,18/10/2022 21:21:48,1.66613E+12,-7,18/10/2022 14:21:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,150,92,2,Screen 1,Zone3,response_button_text,1584.5,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj77_m_coro_137.wav,Babble_167.wav,o,8-A,noise,subj77,m,coro,137
463,1.66613E+12,18/10/2022 21:21:49,1.66613E+12,-7,18/10/2022 14:21:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,63,93,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),e_subj50_f_beta_74.wav,Babble_131.wav,e,8-A,noise,subj50,f,beta,74
464,1.66613E+12,18/10/2022 21:21:49,1.66613E+12,-7,18/10/2022 14:21:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,63,93,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj50_f_beta_74.wav,Babble_131.wav,e,8-A,noise,subj50,f,beta,74
465,1.66613E+12,18/10/2022 21:21:49,1.66613E+12,-7,18/10/2022 14:21:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,63,93,2,Screen 1,Zone8,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj50_f_beta_74.wav,Babble_131.wav,e,8-A,noise,subj50,f,beta,74
466,1.66613E+12,18/10/2022 21:21:49,1.66613E+12,-7,18/10/2022 14:21:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,63,93,2,Screen 1,Zone7,content_web_audio,3.9,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj50_f_beta_74.wav,Babble_131.wav,e,8-A,noise,subj50,f,beta,74
467,1.66613E+12,18/10/2022 21:21:50,1.66613E+12,-7,18/10/2022 14:21:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,63,93,2,Screen 1,Zone5,response_button_text,1552.7,null,,e,1,1,0,0,null,null,FALSE,,1,Trial (Noise),e_subj50_f_beta_74.wav,Babble_131.wav,e,8-A,noise,subj50,f,beta,74
468,1.66613E+12,18/10/2022 21:21:51,1.66613E+12,-7,18/10/2022 14:21:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,181,94,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj40_f_cura_279.wav,Babble_058.wav,u,8-A,noise,subj40,f,cura,279
469,1.66613E+12,18/10/2022 21:21:51,1.66613E+12,-7,18/10/2022 14:21:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,181,94,2,Screen 1,Zone6,content_web_audio,1.9,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj40_f_cura_279.wav,Babble_058.wav,u,8-A,noise,subj40,f,cura,279
470,1.66613E+12,18/10/2022 21:21:51,1.66613E+12,-7,18/10/2022 14:21:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,181,94,2,Screen 1,Zone8,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj40_f_cura_279.wav,Babble_058.wav,u,8-A,noise,subj40,f,cura,279
471,1.66613E+12,18/10/2022 21:21:51,1.66613E+12,-7,18/10/2022 14:21:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,181,94,2,Screen 1,Zone7,content_web_audio,3.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj40_f_cura_279.wav,Babble_058.wav,u,8-A,noise,subj40,f,cura,279
